24.501113399,692,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
24.520921706,693,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
26.434661736,1642,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
26.476858336,1644,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
26.745029818,1656,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
26.765979206,1657,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
26.895275480,1663,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
30.716146027,1175,,159,0x00000004,0x000001ad,0x00000001,1,0,4,8,1,26,10,12,7,10,8
30.736201369,1176,,159,0x00000004,0x000001ad,0x00000001,1,0,4,8,1,26,10,12,7,10,8
30.922685492,1182,,159,0x00000004,0x000001ad,0x00000001,1,0,4,8,1,26,10,12,7,10,8
31.093416817,1185,,159,0x00000004,0x000001ad,0x00000001,1,0,4,8,1,26,10,12,7,10,8
31.113361954,1186,,159,0x00000004,0x000001ad,0x00000001,1,0,4,8,1,26,10,12,7,10,8
34.476729130,823,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
34.520111305,825,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
34.540618276,826,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
36.464730349,1737,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
36.488397398,1738,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
36.509845683,1739,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
36.623868649,1744,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
36.764377923,1750,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
36.778826008,1751,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
44.548367737,955,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
44.568990915,956,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
46.361373599,1826,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
46.453272451,1830,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
46.473528827,1831,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
46.496511097,1832,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
46.763868711,1844,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
46.783901261,1845,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
46.917904183,1851,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
54.566970203,1086,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
54.587636507,1087,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
56.294533177,1482,,159,0x00000004,0x000001ad,0x00000001,1,0,4,8,1,26,10,12,7,10,8
56.316949138,1483,,159,0x00000004,0x000001ad,0x00000001,1,0,4,8,1,26,10,12,7,10,8
56.471591856,1928,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
56.491812596,1929,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
56.801875675,1943,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
59.701954549,4072,,179,0x00000006,0x000001ad,0x00000001,1,0,4,8,1,26,8,19,7,9,29
59.703579228,4073,T wifi zone_secure,197,0x00000006,0x000001ad,0x00000001,1,18,4,8,1,26,8,19,7,9,29
64.579652579,1216,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
64.599411721,1217,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
66.265902713,2020,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
66.670365247,2038,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
66.790107174,2043,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
66.810607018,2044,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
66.921755548,2049,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
74.595177022,1346,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
74.614622317,1347,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
76.659350777,2129,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
76.793921888,2135,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
76.813993414,2136,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
76.945847372,2142,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
84.609848909,1479,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
84.629084117,1480,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
86.490016823,2217,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
86.509422492,2218,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
86.802428842,2231,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
86.822392555,2232,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
86.954610383,2238,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
94.657895203,1609,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
94.678405034,1610,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
96.541555516,2318,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
96.562096383,2319,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
96.695843860,2325,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
96.831404713,2330,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
96.832548207,2331,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
96.940418296,2337,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
96.960511150,2338,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
104.643657090,1739,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
104.663655331,1740,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
106.547627792,2414,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
106.567530167,2415,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
106.815305607,2426,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
106.836048872,2427,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
114.662881505,1870,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
114.682623320,1871,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
116.426159629,2504,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
116.515496134,2508,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
116.558488202,2510,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
116.579476162,2511,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
116.829074369,2522,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
116.849309470,2523,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
124.691212660,2003,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
124.711051248,2004,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
126.520949637,2609,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
126.583956901,2612,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
126.830866934,2623,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
126.852656719,2624,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
126.984110732,2630,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
134.754774633,2134,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
134.774467854,2135,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
136.575235502,2701,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
136.594856970,2702,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
136.841112167,2713,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
136.974816837,2719,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
142.098577533,2015,,159,0x00000004,0x000001ad,0x00000001,1,0,4,8,1,26,10,12,7,10,8
142.118587524,2016,,159,0x00000004,0x000001ad,0x00000001,1,0,4,8,1,26,10,12,7,10,8
144.792334435,2262,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
144.812156910,2263,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
146.316208699,2782,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
146.584054813,2794,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
146.852520093,2807,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
146.871736410,2808,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
146.983980752,2813,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
147.004476602,2814,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
154.839340098,2390,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
156.715491360,2902,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
156.847855481,2908,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
156.868383133,2909,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
162.061140231,275,,159,0x00000004,0x000001ad,0x00000001,1,0,4,8,1,26,10,12,7,10,8
162.081197078,276,,159,0x00000004,0x000001ad,0x00000001,1,0,4,8,1,26,10,12,7,10,8
164.819570218,2521,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
164.839824543,2522,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
166.582161091,2987,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
166.758055088,2995,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
166.874173554,3000,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
166.894375997,3001,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
167.026593198,3007,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
174.845550797,2653,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
174.865377049,2654,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
176.612047962,3082,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
176.632538449,3083,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
176.769321763,3089,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
176.883824930,3094,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
176.903304925,3095,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
181.554386816,504,,159,0x00000004,0x000001ad,0x00000001,1,0,4,8,1,26,10,12,7,10,8
181.574389577,505,,159,0x00000004,0x000001ad,0x00000001,1,0,4,8,1,26,10,12,7,10,8
182.074157213,147,,179,0x00000006,0x000001ad,0x00000001,1,0,4,8,1,26,8,19,7,9,29
182.094617768,148,,179,0x00000006,0x000001ad,0x00000001,1,0,4,8,1,26,8,19,7,9,29
182.857805839,3172,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
182.970870017,3177,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
183.106122282,3184,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
183.125140662,3185,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
183.254851535,3191,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
184.854494902,2785,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
184.875885464,2786,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
186.767742602,3264,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
186.883973822,3269,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
186.902006061,3270,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
187.015169426,3275,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
194.893751273,2919,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
194.913897574,2920,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
196.378728015,3346,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
196.512388119,3352,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
196.624814095,3357,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
196.645286991,3358,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
196.893692093,3369,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
196.913505208,3370,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
197.044393246,3376,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
204.909461730,3047,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
204.932654856,3048,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
204.953361259,3049,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
206.598799403,3453,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
206.618807570,3454,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
206.796920322,3462,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
206.915790076,3467,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
206.933639668,3468,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
207.067963172,3474,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
207.109264638,211,,179,0x00000006,0x000001ad,0x00000001,1,0,4,8,1,26,8,19,7,9,29
207.110922752,212,T wifi zone_secure,197,0x00000006,0x000001ad,0x00000001,1,18,4,8,1,26,8,19,7,9,29
207.130966878,213,,179,0x00000006,0x000001ad,0x00000001,1,0,4,8,1,26,8,19,7,9,29
207.132585750,214,T wifi zone_secure,197,0x00000006,0x000001ad,0x00000001,1,18,4,8,1,26,8,19,7,9,29
214.942047607,3178,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
214.960661361,3179,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
216.541116286,3557,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
216.674490228,3563,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
216.787128199,3568,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
216.920430021,3574,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
216.940581818,3575,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
217.052933218,3580,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
222.003864233,666,,115,0x00000007,0x00000021,0x00000000,0,0,4,8,1,26,5,9
224.961949990,3306,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
224.982379758,3307,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
226.682986780,3654,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
226.817256138,3660,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
226.932010623,3665,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
226.951927385,3666,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
227.062136905,3671,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
227.083809289,3672,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
234.982960688,3439,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
235.003585390,3440,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
236.539507666,3745,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
236.674406451,3751,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
236.695034078,3752,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
236.829158899,3758,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
236.942431802,3763,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
236.962665100,3764,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
237.092531612,3770,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
245.019344068,3570,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
245.039680480,3571,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
246.672872658,3847,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
246.692008594,3848,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
246.746968638,1091,,159,0x00000004,0x000001ad,0x00000001,1,0,4,8,1,26,10,12,7,10,8
246.805519821,3853,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
246.825782515,3854,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
246.939168134,3859,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
246.961608905,3860,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
255.032686347,3703,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
255.052406958,3704,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
256.773744880,3941,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
256.948741734,3949,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
256.969020359,3950,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
257.080668911,3955,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
265.056339860,3836,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
265.076622982,3837,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
266.696442021,4035,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
266.830715432,4041,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
266.850133321,4042,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
266.964660235,4047,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
266.984702821,4048,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
275.086138032,3967,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
275.108510704,3968,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
276.669967006,30,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
276.733762022,33,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
276.981994958,44,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
277.002232074,45,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
285.110017600,1,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
285.127784896,2,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
286.720010678,136,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
286.852712351,142,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
286.985174795,148,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
287.005121176,149,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
287.117390934,155,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
287.138142781,156,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
295.123713790,132,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
295.143905640,133,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
295.281361489,139,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
296.635335380,1388,,159,0x00000004,0x000001ad,0x00000001,1,0,4,8,1,26,10,12,7,10,8
296.686339252,238,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
296.730007634,240,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
296.863328933,246,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
296.997300429,252,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
297.017409310,253,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
297.127340849,258,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
297.148000580,259,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
305.151453377,262,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
305.171709488,263,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
305.288419112,268,,159,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,1,5,19,8,9
306.707526737,342,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
306.759747991,344,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
306.865022882,349,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
307.001105498,355,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
307.011900732,268,,179,0x00000006,0x000001ad,0x00000001,1,0,4,8,1,26,8,19,7,9,29
307.019083664,356,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
307.131292119,361,,149,0x00000005,0x0000002d,0x00000000,0,0,4,8,1,26,8,19,8,9
307.922789666,327,,179,0x00000006,0x000001ad,0x00000001,1,0,4,8,1,26,8,19,7,9,29
